id,created_at,source,original_text,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place
1.118E+18,Tue Apr 16 04:14:33 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ban_evm321: Gurgaon is now Gurugram...

waiting for Telangana to become Telegram and Delhi to Diagram.
at this rate Kerala will be Kilo…",en,0,38,sanuali00,,,ban_evm321,मन्दिर नहीं बनायगे 😂😂
1.118E+18,Tue Apr 16 04:14:25 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @JhaSanjay: Dear @ArvindKejriwal Ji: Let’s do a clean sweep of Delhi together. The defeat of the #BJP is crucial to Delhi’s independent…,en,0,648,chelackadan,,BJP,"JhaSanjay, ArvindKejriwal",chennai
1.118E+18,Tue Apr 16 04:14:15 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Very apt ad. The honesty is uncharacteristic though. #LokSabhaElections2019 #BJP https://t.co/XppYBxS78P,en,1,0,mazhai_magal,FALSE,"LokSabhaElections2019, BJP",,
1.118E+18,Tue Apr 16 04:13:11 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @dpradhanbjp: Glimpses of the massive gathering and support for #BJP during the #VijaySankalpYatra at Bhubaneswar North Constituency. Ca…,en,0,866,lucky68898772,,"BJP, VijaySankalpYatra",dpradhanbjp,
1.118E+18,Tue Apr 16 04:13:05 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @drshamamohd: Why has EC not taken action against PM #Modi &amp; @AmitShah for violating code of conduct?

Both are serial offenders who hav…",en,0,37,javeedhbasha,,Modi,"drshamamohd, AmitShah",
1.118E+18,Tue Apr 16 04:12:58 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @sachinsingh1010: 75 year old Govindraj killed for praising #Modi,incident took place near a Orthanadu village in Tanjore, #TamilNadu
#G…",en,0,5638,debasishbgohain,,"Modi, TamilNadu",sachinsingh1010,India
1.118E+18,Tue Apr 16 04:12:53 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @dpradhanbjp: A #BJP Government in the state will ensure rail connectivity to all the 30 districts of the state. @BJP4Odisha Govt will a…,en,0,652,lucky68898772,,BJP,"dpradhanbjp, BJP4Odisha",
1.118E+18,Tue Apr 16 04:12:36 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@RahulGandhi #Congress and #BJP are one party!

They both are opposed to Mahagathbandhan!
Congress is helping Modi… https://t.co/ZwDGanCZt8",en,0,0,syedAamir_AAP,FALSE,"Congress, BJP",RahulGandhi,"Kolkata, India"
1.118E+18,Tue Apr 16 04:12:22 +0000 2019,"<a href=""https://twitter.com/johnSNOWMTAINER"" rel=""nofollow"">RenewableEnergySourcinng</a>","RT @pennewstweet: Cabinet OKs cooperation agreement b/w India &amp; Denmark in renewable energy field 
#Cabinet #cooperation #India #Denmark #R…",en,0,1,johnSNOWMTAINER,,"Cabinet, cooperation, India, Denmark",pennewstweet,
1.118E+18,Tue Apr 16 04:11:56 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @drshamamohd: #bjp ‘s love for Pakistan is evident https://t.co/jCdAbwHqDC,en,0,75,sureshiit,FALSE,bjp,drshamamohd,"Mumbai, India"
1.118E+18,Tue Apr 16 04:11:54 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Vot for right one for the nation..
#sahi_chune_sachche_chune
#BJP #Election2019 #NaMoForNewIndia 
Jay Hind.! Jay Bh… https://t.co/LPCxQ0uOL1",en,0,0,SachinS28615699,FALSE,"sahi_chune_sachche_chune, BJP, Election2019, NaMoForNewIndia",,
1.118E+18,Tue Apr 16 04:11:32 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @dpradhanbjp: A #BJP Government in the state will ensure rail connectivity to all the 30 districts of the state. @BJP4Odisha Govt will a…,en,0,652,ASnheha,,BJP,"dpradhanbjp, BJP4Odisha",
1.118E+18,Tue Apr 16 04:11:14 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @sachinsingh1010: 75 year old Govindraj killed for praising #Modi,incident took place near a Orthanadu village in Tanjore, #TamilNadu
#G…",en,0,5638,pradeep4twitt,,"Modi, TamilNadu",sachinsingh1010,
1.118E+18,Tue Apr 16 04:11:07 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @sachinsingh1010: 75 year old Govindraj killed for praising #Modi,incident took place near a Orthanadu village in Tanjore, #TamilNadu
#G…",en,0,5638,shwetketurai,,"Modi, TamilNadu",sachinsingh1010,"Gurgaon, India"
1.118E+18,Tue Apr 16 04:11:06 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Raksha_Kumar: Quick question: if #Demonetisation was so successful, why is it not a political issue for the #BJP? Why aren't they going…",en,0,65,tmd_asif,,"Demonetisation, BJP",Raksha_Kumar,"Salem, Tamil Nadu, India"
1.118E+18,Tue Apr 16 04:10:51 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Hitting back at #WB CM #MamataBanerjee for trying to link two of its candidates to the #RSS, the #Congress accused… https://t.co/VNIEfjJ0iP",en,0,0,ians_india,FALSE,"WB, MamataBanerjee, RSS, Congress",,New Delhi
1.118E+18,Tue Apr 16 04:10:28 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @drshamamohd: Why has EC not taken action against PM #Modi &amp; @AmitShah for violating code of conduct?

Both are serial offenders who hav…",en,0,37,iprashobkp,,Modi,"drshamamohd, AmitShah","Kannur, Kerala, India"
1.118E+18,Tue Apr 16 04:10:20 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @dpradhanbjp: Glimpses of the massive gathering and support for #BJP during the #VijaySankalpYatra at Bhubaneswar North Constituency. Ca…,en,0,10,Ashmita94356062,,"BJP, VijaySankalpYatra",dpradhanbjp,
1.118E+18,Tue Apr 16 04:10:02 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @dpradhanbjp: A #BJP Government in the state will ensure rail connectivity to all the 30 districts of the state. @BJP4Odisha Govt will a…,en,0,652,Ashmita94356062,,BJP,"dpradhanbjp, BJP4Odisha",
1.118E+18,Tue Apr 16 04:10:01 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @JhaSanjay: Dear @ArvindKejriwal Ji: Let’s do a clean sweep of Delhi together. The defeat of the #BJP is crucial to Delhi’s independent…,en,0,648,AngryB14,,BJP,"JhaSanjay, ArvindKejriwal",
1.118E+18,Tue Apr 16 04:09:45 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @AyushSi21397035: @BJP4Karnataka @anuragp60960812 We always supporting you @narendramodi Ji because you are a honest and great man  #mod…,en,0,2,AyushSi21397035,,,"AyushSi21397035, BJP4Karnataka, anuragp60960812, narendramodi",India 
1.118E+18,Tue Apr 16 04:09:38 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @instamojo: Phase 1 #elections are just around the corner.
This election, represent the country’s #MSMEs. #BeTheVoiceOfMSMEs 

Take this…",en,0,31,SivaLak94379227,,"elections, MSMEs, BeTheVoiceOfMSMEs",instamojo,"Vijayawada, India"
1.118E+18,Tue Apr 16 04:09:36 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @sachinsingh1010: 75 year old Govindraj killed for praising #Modi,incident took place near a Orthanadu village in Tanjore, #TamilNadu
#G…",en,0,5638,kushalniper,,"Modi, TamilNadu",sachinsingh1010,"Hyderabad, India"
1.118E+18,Tue Apr 16 04:09:21 +0000 2019,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","#BJP may revive '#OperationKamala' post #LSpolls, but it will not succeed: #Siddaramaiah https://t.co/WRaJRTptEz",en,0,0,CatchNews,FALSE,"BJP, OperationKamala, LSpolls, Siddaramaiah",,"N 161,Flat No 101,Thapar House"
1.118E+18,Tue Apr 16 04:08:45 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Joshi seeks EC probe into ‘fake letter’
#MurliManoharJoshi #BJP #ECprobe #fakeletter #LKAdvani #ElectionCommission… https://t.co/CbAvUXqs0y",en,0,0,pennewstweet,FALSE,"MurliManoharJoshi, BJP, ECprobe, fakeletter, LKAdvani, ElectionCommission",,
1.118E+18,Tue Apr 16 04:08:33 +0000 2019,"<a href=""https://ctrlq.org"" rel=""nofollow"">Twitter for Suresh</a>","RT @drshamamohd: Why has EC not taken action against PM #Modi &amp; @AmitShah for violating code of conduct?

Both are serial offenders who hav…",en,0,37,sooreshsharma,,Modi,"drshamamohd, AmitShah",Sonipat + Surat
1.118E+18,Tue Apr 16 04:08:31 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Kasheer_suneel: Mam is very angry that #Modi ji is winning election, she would rather have either a drug addict or a anti Hindu as prim…",en,0,9,PriyaIyer15,,Modi,Kasheer_suneel,
1.118E+18,Tue Apr 16 04:08:18 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @sachinsingh1010: 75 year old Govindraj killed for praising #Modi,incident took place near a Orthanadu village in Tanjore, #TamilNadu
#G…",en,0,5638,Anand25403751,,"Modi, TamilNadu",sachinsingh1010,
1.118E+18,Tue Apr 16 04:08:10 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @drshamamohd: Why has EC not taken action against PM #Modi &amp; @AmitShah for violating code of conduct?

Both are serial offenders who hav…",en,0,37,geetv79,,Modi,"drshamamohd, AmitShah",India
1.118E+18,Tue Apr 16 04:08:06 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#BJP preparing for another Balakote like strike for votes, says @MehboobaMufti  https://t.co/GTiLxR0thn",en,0,0,HappaNarinder,FALSE,BJP,MehboobaMufti,"Jammu,J&K (India)"
1.118E+18,Tue Apr 16 04:07:55 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @drshamamohd: Why has EC not taken action against PM #Modi &amp; @AmitShah for violating code of conduct?

Both are serial offenders who hav…",en,0,37,conpletehuman_,,Modi,"drshamamohd, AmitShah",Kannur
1.118E+18,Tue Apr 16 04:07:52 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BJP denial of ticket was a surprise, but will stand by the party: Tejasvini
#BJP #ticket #standbyparty #Tejasvini… https://t.co/U1tyJWUHJi",en,0,0,pennewstweet,FALSE,"BJP, ticket, standbyparty, Tejasvini",,
1.118E+18,Tue Apr 16 04:07:48 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @HAL_India: Why is #Modi not asking for votes in the name of the following?

1. Make in India
2. Digital India
3. Skill India
4. Jan Dha…",en,0,1855,IbrahimSiddiqi1,,Modi,HAL_India,India
1.118E+18,Tue Apr 16 04:07:47 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @JhaSanjay: Why shouldn't PM #Modi who has violated #ElectionCommission twice: 1) Talking about Hindu-majority/minority votes ref Kerala…,en,0,444,lalchandnetwal1,,"Modi, ElectionCommission",JhaSanjay,
1.118E+18,Tue Apr 16 04:07:44 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @dpradhanbjp: Glimpses of the massive gathering and support for #BJP during the #VijaySankalpYatra at Bhubaneswar North Constituency. Ca…,en,0,866,somyashree2,,"BJP, VijaySankalpYatra",dpradhanbjp,
1.118E+18,Tue Apr 16 04:07:29 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","“Do not vote for the dalals of the BJP” : Mamata at Beldanga
#Beldanga #Donotvote #dalals #BJP #Mamata… https://t.co/4dDvhoq3Og",en,0,0,pennewstweet,FALSE,"Beldanga, Donotvote, dalals, BJP, Mamata",,
1.118E+18,Tue Apr 16 04:07:24 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Why is @PraveenTogadia furious with #NarendraModi calls out Modi's bluff and terms him as 'Vada Khilafi Ka Mughal-e… https://t.co/1W4Ft3OYaJ,en,0,1,anisaz9_basit,FALSE,NarendraModi,PraveenTogadia,"Mumbai, Maharashtra"
1.118E+18,Tue Apr 16 04:07:23 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @dpradhanbjp: A #BJP Government in the state will ensure rail connectivity to all the 30 districts of the state. @BJP4Odisha Govt will a…,en,0,652,somyashree2,,BJP,"dpradhanbjp, BJP4Odisha",
1.118E+18,Tue Apr 16 04:07:14 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @DeoditaRod20: Expecting fruitful result of today’s meeting with PM. #RestartGoaMining #GoaMining #NarendraModi #AmitShah #sureshpprabhu…,en,0,41,Disk25445679,,"RestartGoaMining, GoaMining, NarendraModi, AmitShah, sureshpprabhu",DeoditaRod20,
1.118E+18,Tue Apr 16 04:06:47 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @drshamamohd: Why has EC not taken action against PM #Modi &amp; @AmitShah for violating code of conduct?

Both are serial offenders who hav…",en,0,38,bspassanha,,Modi,"drshamamohd, AmitShah",
1.118E+18,Tue Apr 16 04:06:45 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","‘Udaan’ inspires more than 3 lakh children in 5 states
#Udaan @AdaniOnline #Modi #NarendraModi #educacion #jobs… https://t.co/3vlUQQgo1B",en,0,0,pennewstweet,FALSE,"Udaan, Modi, NarendraModi, educacion, jobs",AdaniOnline,
1.118E+18,Tue Apr 16 04:06:41 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @NH_India: Marathwada goes to polls in two phases on April 18 and April 23. #BJP is hoping for Prakash Ambedkar and Owaisi to divide opp…,en,0,7,albypanakalam,,BJP,NH_India,"Bengaluru, India"
1.118E+18,Tue Apr 16 04:06:33 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Public’s hard-earned money goes into campaigning for PM: Rahul
#Publicmoney #campaigning #PMModi #RahulGandhi #BJP… https://t.co/ZmWOStmRUT",en,0,0,pennewstweet,FALSE,"Publicmoney, campaigning, PMModi, RahulGandhi, BJP",,
1.118E+18,Tue Apr 16 04:06:21 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @drshamamohd: India faces a shortage of 6 lakh doctors &amp; 20 lakh nurses.

5.7cr people are pushed into poverty every year due to health…",en,0,993,SuryaNr2,,,drshamamohd,India
1.118E+18,Tue Apr 16 04:06:13 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @NairShilpa1308: DMK legal wing files complaint against BJP state chief Tamilisai Soundararajan with EC for spreading false news and cre…,en,0,53,Daviddoffci,,,NairShilpa1308,le'pondy 
1.118E+18,Tue Apr 16 04:06:09 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#Foxconn Technology Group's Chairman Terry Gou said ""the #iPhone will go into Mass Production in #India this year,… https://t.co/nFyWmSUc7s",en,4,1,sanjaybafna,FALSE,"Foxconn, iPhone, India",,Mumbai | Bombay | India
1.118E+18,Tue Apr 16 04:06:08 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @waglenikhil: Ground reports of first phase of LS election can make BJP jittery. Advantage opposition. In Suicide belt of Vidarbha BJP w…,en,0,280,vishalvirsingh,,,waglenikhil,Delhi
1.118E+18,Tue Apr 16 04:06:03 +0000 2019,"<a href=""https://apps.twitter.com/app/new"" rel=""nofollow"">Kerala No.1</a>","RT @pennewstweet: Manufacturing court order is new low for Rahul Gandhi: Jaitley 
#Manufacturing #courtorder #RahulGandhi #ArunJaitley #BJP…",en,0,1,TheKeralaNo1,,"Manufacturing, courtorder, RahulGandhi, ArunJaitley, BJP",pennewstweet,
1.118E+18,Tue Apr 16 04:05:45 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @drshamamohd: BJP got 95% of electoral bonds

BJP leaders got 1,800 cr in bribes, as per @BSYBJP diaries

A BJP CM carries 1.8cr in conv…",en,0,1095,gopisys,,,"drshamamohd, BSYBJP",chennai
1.118E+18,Tue Apr 16 04:05:41 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Manufacturing court order is new low for Rahul Gandhi: Jaitley 
#Manufacturing #courtorder #RahulGandhi… https://t.co/PcjPay7zuj",en,0,1,pennewstweet,FALSE,"Manufacturing, courtorder, RahulGandhi",,
1.118E+18,Tue Apr 16 04:05:30 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","75 year old Govindraj killed for praising #Modi,incident took place near a Orthanadu village in Tanjore, #TamilNadu… https://t.co/FcBkmwsqcg",en,0,1,ThAlkaSingh,FALSE,"Modi, TamilNadu",,"New Delhi, India"
1.118E+18,Tue Apr 16 04:05:26 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @NH_India: Marathwada goes to polls in two phases on April 18 and April 23. #BJP is hoping for Prakash Ambedkar and Owaisi to divide opp…,en,0,7,najibfarooq,,BJP,NH_India,"Pune, India"
1.118E+18,Tue Apr 16 04:05:23 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Cabinet approves extension of New Urea Policy till further order 
#Cabinet #extension #New #UreaPolicy #Farmers… https://t.co/g9SHm6J7g1",en,0,0,pennewstweet,FALSE,"Cabinet, extension, New, UreaPolicy, Farmers",,
1.118E+18,Tue Apr 16 04:05:21 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @dpradhanbjp: A #BJP Government in the state will ensure rail connectivity to all the 30 districts of the state. @BJP4Odisha Govt will a…,en,0,652,sulagna_sahoo,,BJP,"dpradhanbjp, BJP4Odisha",
